"","gene_symbol","baseMean","log2FoldChange","lfcSE","pvalue","padj","exp"
"9788","SH2D5",30.3575412344357,1.21243167909125,0.4387821985418,0.00237859429175737,0.00476958215818572,"Upregulated"
"9789","MITF",338.54867969952,-0.589368982810321,0.198108364836565,0.00238264918490252,0.00477722500276655,"Downregulated"
"9790","C9orf43",22.8523143823027,-1.32871352588884,0.487176495521148,0.0023834108941942,0.00477826410830945,"Downregulated"
"9791","ZBTB45",1171.43793489807,0.64242614015228,0.216728987211784,0.00238464697161724,0.00478025391808106,"Upregulated"
"9792","RINL",44.0258575251143,-1.03470993816065,0.364879726481803,0.00238852835239207,0.00478754554456691,"Downregulated"
"9793","ZNF639",200.602430148825,-0.592515792844801,0.199316230848806,0.00239065067904899,0.00479131020909777,"Downregulated"
"9794","RHEB",3198.05599993612,-0.509180197945815,0.170358822304826,0.00239725646390025,0.00480405887451196,"Downregulated"
"9795","PLSCR3",1269.43221479923,0.49790305331194,0.16628848703142,0.00240210708791992,0.00481328798515612,"Upregulated"
"9796","NRF1",118.829919745125,0.773369015757863,0.26462781578594,0.00240579235855123,0.00481919643001479,"Upregulated"
"9797","PTPN23",628.169994245947,0.680415648674043,0.230526156533534,0.00240562142414733,0.00481919643001479,"Upregulated"
"9798","RNF135",364.564213323895,-0.575445212396862,0.193591027569232,0.00240556556515348,0.00481919643001479,"Downregulated"
"9799","LINC00899",39.7430238468464,-1.04785085968319,0.370119716701567,0.00240710216060709,0.004821328105545,"Downregulated"
"9800","RPS24",50827.3774516368,-0.476352949331569,0.158874625188564,0.00240901295468623,0.00482466298588027,"Downregulated"
"9801","PA2G4P4",146.302538857421,0.684319871740367,0.232018721469905,0.00241498098543113,0.00483612200806619,"Upregulated"
"9802","SPA17",557.472853695437,-0.489800472012857,0.163789387089554,0.00241533363510103,0.00483633475373678,"Downregulated"
"9803","H2AC16",31.6488421323319,1.34428491120749,0.497257514940941,0.00242275933773064,0.0048507087138263,"Upregulated"
"9804","FAM177A1",2758.34957041831,0.383152395102227,0.127341326234944,0.00242605724960577,0.00485681616054798,"Upregulated"
"9805","B2M",46554.2241467643,-0.544453870402087,0.183040009928076,0.00242862519142633,0.00486146115574958,"Downregulated"
"9806","ENSG00000288620",24.0675731697452,-1.34020241619358,0.496673538946714,0.0024342032902903,0.00487213012222391,"Downregulated"
"9807","IL18",1570.32183596042,-0.499495459735537,0.167289817715536,0.00243477421195827,0.00487277592108749,"Downregulated"
"9808","PALB2",94.9580769426432,-0.723271881609306,0.246623044903949,0.00244131555998342,0.00488536913701005,"Downregulated"
"9809","NPHP1",439.818870087999,-0.585060613229485,0.197115399655653,0.00244171530653494,0.00488567094722819,"Downregulated"
"9810","KEAP1",1071.42031577412,0.468348844633359,0.155342713592828,0.00244606981653068,0.00489388504475512,"Upregulated"
"9811","A4GALT",191.11950513535,0.631240208053006,0.213509148227178,0.00244869191118221,0.00489863175423232,"Upregulated"
"9812","INPP5K",500.94398988747,0.607896359083286,0.205152058956424,0.00245098112068348,0.00490271162409853,"Upregulated"
"9813","SP6",20.1827702323346,-1.47583559489946,0.557963125407874,0.00245252965878465,0.00490481973064865,"Downregulated"
"9814","MIS18BP1",186.559735179961,0.694575517947925,0.236147301862553,0.0024525348161505,0.00490481973064865,"Upregulated"
"9815","ARPC1A",8211.96708628336,-0.476039710012868,0.159371442350519,0.00245484418513305,0.00490893803582337,"Downregulated"
"9816","RMND5A",211.84836881232,-0.53816167084398,0.180786477753701,0.00245557917874847,0.00490956853477245,"Downregulated"
"9817","MRPL40",4230.62037489167,-0.502369567417733,0.16847036014495,0.00245565977000363,0.00490956853477245,"Downregulated"
"9818","ENSG00000288815",11.5710751909659,-1.93943781488444,0.777194692908015,0.00246132988472704,0.00492040350861048,"Downregulated"
"9819","ZNF316",305.947831076146,0.655699055824214,0.22223159678066,0.002464835777714,0.00492691025656306,"Upregulated"
"9820","BMP5",7.92580896877425,-2.27590121879393,0.938104355684917,0.00246643205585529,0.0049295801541196,"Downregulated"
"9821","FLCN",477.720737661959,0.542860733510259,0.182389642488913,0.00246667380107039,0.0049295801541196,"Upregulated"
"9822","XPA",487.026798181583,-0.447697146054631,0.149769220489936,0.00246792546187347,0.0049315794176533,"Downregulated"
"9823","CCL24",6.70272003852258,-2.68878998240984,1.11998932883776,0.00246863509236855,0.00493249526192788,"Downregulated"
"9824","SLC8B1",169.757242614107,0.688501282471651,0.234201822436687,0.00247483990918443,0.00494438954576168,"Upregulated"
"9825","SLC30A4",27.57141272775,-3.19088289341544,1.61449586232221,0.00247698026615983,0.0049481620034523,"Downregulated"
"9826","TAF2",161.628208506881,-0.749273987802262,0.256763451674477,0.00248247170782676,0.00495862733660858,"Downregulated"
"9827","ROCK2",264.404807730005,-0.777969811580866,0.267525075615162,0.00248541874101161,0.00496350362533932,"Downregulated"
"9828","CREB3L2",260.957051965305,-0.626876664109011,0.212396081133635,0.00248531711257363,0.00496350362533932,"Downregulated"
"9829","SERP1",3306.99133584535,-0.391702506813191,0.130785302948304,0.00248909252970235,0.00497033463022362,"Downregulated"
"9830","WDR45B",438.522159030621,0.46471891393064,0.155555867997585,0.00249124029580554,0.00497411732306971,"Upregulated"
"9831","DCTN6-DT",131.977003220028,0.649360472326185,0.220445454485337,0.00250286933635399,0.00499682804034378,"Upregulated"
"9832","ABHD14A-ACY1",65.959243274433,-1.14664882717882,0.414162971630712,0.00250636475129602,0.00500278866812642,"Downregulated"
"9833","RPN2",25515.6358117614,-0.468108861377052,0.156978305440474,0.00250613402985228,0.00500278866812642,"Downregulated"
"9834","ENSG00000262624",29.0844349173244,-1.33218826835959,0.493727913350171,0.00251178433322667,0.0050124421819201,"Downregulated"
"9835","SNHG9",103.351611927179,-0.701892205623096,0.239487331773749,0.00251196725436216,0.0050124421819201,"Downregulated"
"9836","NAA60",667.23324454039,0.481667923554027,0.161472502432989,0.00251186205630481,0.0050124421819201,"Upregulated"
"9837","RPL3P7",116.421027016189,0.788609771065522,0.271101823414208,0.0025131866212902,0.00501436553990675,"Upregulated"
"9838","CHP1",1858.35985763127,-0.431563297666073,0.144443233926077,0.00251535710777664,0.00501818600877537,"Downregulated"
"9839","TBCC",537.172174718364,0.486250365635363,0.163148714268911,0.00251724675588995,0.00502144548001341,"Upregulated"
"9840","CELF1",832.957022783344,-0.515708169433169,0.173485379327343,0.00252052762717442,0.00502747924172279,"Downregulated"
"9841","MINDY2-DT",12.1963583139828,-1.77904080292978,0.698634169905689,0.00252730100264794,0.00504047726643341,"Downregulated"
"9842","SLC45A1",14.7480261982338,-1.66273938508606,0.650179950123518,0.00252974205226703,0.00504432055875699,"Downregulated"
"9843","RPS2P17",39.3890988851247,1.04013652194966,0.369539951248619,0.00252964426260555,0.00504432055875699,"Upregulated"
"9844","PAN2",125.098034633478,-0.685829058499155,0.23400064845273,0.00253353647003852,0.0050513734556528,"Downregulated"
"9845","FJX1",206.410243389336,0.860932862831397,0.296845785273811,0.00254242228383612,0.00506857513101589,"Upregulated"
"9846","PPP1R12C",277.81077616551,0.629230818261795,0.213524314383301,0.00254273625389391,0.00506868621320088,"Upregulated"
"9847","GALNT3",373.7370718159,-0.602713367282688,0.204248443103664,0.00254360010636874,0.00506989329620182,"Downregulated"
"9848","RCBTB1",64.8318277219702,0.906405974570288,0.316646974811323,0.00254603942203895,0.00507424002196978,"Upregulated"
"9849","ITFG1",719.331308537145,-0.537015976717622,0.181165925699586,0.00254654552746273,0.0050747333808012,"Downregulated"
"9850","HS3ST3A1",19.8584922051295,-1.48328723411326,0.562720169105583,0.00254737369672716,0.00507586838027045,"Downregulated"
"9851","RPS10P16",33.0216940629807,1.18349502184204,0.429318441748218,0.00255035036908088,0.00508128379798503,"Upregulated"
"9852","KCNB2-AS1",21.4095753401327,1.31136520816445,0.484884320050029,0.00255457399467243,0.00508918227704383,"Upregulated"
"9853","TM4SF19-DYNLT2B",10.1666611077468,-1.90720574827312,0.760208195705962,0.00255910496111191,0.00509769137031801,"Downregulated"
"9854","PRDX3",6234.82977781173,-0.623052910583112,0.211697414190281,0.00256421366047439,0.00510734945343321,"Downregulated"
"9855","APPBP2",214.878163991615,-0.544806356976205,0.183941092342534,0.00256493975216852,0.00510827727202552,"Downregulated"
"9856","ENSG00000213080",207.363937311329,-0.721756610364512,0.247370033622492,0.00256551647041616,0.00510890744367472,"Downregulated"
"9857","RPL34P34",55.0082545824347,0.907888925161337,0.317250308128788,0.00256644569384683,0.00510972100153498,"Upregulated"
"9858","SH2D3A",813.374313221314,0.638969462735794,0.217176120705838,0.00256632354655693,0.00510972100153498,"Upregulated"
"9859","C9orf85",596.392068069884,-0.553145586948288,0.187002289583673,0.00256976624443351,0.0051158131736988,"Downregulated"
"9860","AMER1",35.9088197506891,1.09639122914776,0.393291040564227,0.00257470830203436,0.00512513183002316,"Upregulated"
"9861","BTG2",72.043860517493,0.837177660684011,0.290510921905763,0.002579066306282,0.00513328611635704,"Upregulated"
"9862","GID4",247.668789689908,0.594984736975076,0.201602112416835,0.00257994923562534,0.00513452277911362,"Upregulated"
"9863","G6PD",2562.07228602458,0.438469379156526,0.14714239058639,0.00259194772190387,0.0051578787324148,"Upregulated"
"9864","CIMAP3",68.0656179085978,0.878625566384279,0.306694842713429,0.00260955271305982,0.00519238555344942,"Upregulated"
"9865","DUSP23",1097.44518815722,-0.537015755701988,0.183247036744973,0.00261298740535149,0.00519869273237037,"Downregulated"
"9866","STT3A",1681.66683547072,-0.459160379086921,0.154576778753871,0.00261874369556596,0.00520961712070476,"Downregulated"
"9867","SECISBP2L",124.144946880453,-0.701577431744909,0.240544438465515,0.00262408699445383,0.00521971779062991,"Downregulated"
"9868","TREH",10.1076362822531,1.9662028543006,0.806638468209245,0.00262499038595286,0.00522098564097049,"Upregulated"
"9869","PPM1B",245.194105075927,0.541330726472562,0.183062672471864,0.00262662870447921,0.00522371482245552,"Upregulated"
"9870","ENSG00000290885",8.9821331259861,-2.24155161417863,0.934936154712087,0.00262940325803465,0.00522870291240589,"Downregulated"
"9871","CRBN",531.544053015494,-0.662301262765832,0.226435355059512,0.0026300849526162,0.00522952865616434,"Downregulated"
"9872","EMILIN1",7.20032714042645,-2.4214821873906,1.01415675120511,0.00263318200855641,0.00523515632920752,"Downregulated"
"9873","HLA-DMB",299.527822704903,0.723979886817198,0.248764637661563,0.00263392921218223,0.00523611148055308,"Upregulated"
"9874","HSD3B7",739.166637667074,0.567458541536285,0.192325897435622,0.00263573453945502,0.00523916971904838,"Upregulated"
"9875","ENSG00000310535",50.0789860942853,-0.925526624430205,0.325572697189355,0.00263636065883842,0.00523988361023004,"Downregulated"
"9876","STAC",235.5644997604,0.584839096110694,0.198515650503778,0.00263818323098502,0.00524297511892901,"Upregulated"
"9877","LAMP1",2125.04929383965,0.5179588549646,0.174902231950995,0.00263891698276102,0.00524390236110667,"Upregulated"
"9878","SEPTIN4",8.18455724794353,-2.37288398246935,0.993246549077605,0.00264519545537416,0.00525584644691523,"Downregulated"
"9879","MITD1",1103.08108002928,0.559853859797695,0.189595104394117,0.00264733835889738,0.00525957181598127,"Upregulated"
"9880","LINC00847",741.103705048539,0.568578028802087,0.192796325614947,0.0026508445256754,0.00526600460581286,"Upregulated"
"9881","PMAIP1",1859.72826087483,-0.461765637944822,0.155573259143321,0.00265531012861434,0.00527434185753604,"Downregulated"
"9882","ENSG00000235070",23.4805614743389,-1.24429905608098,0.457513971783675,0.00265805328544217,0.0052792564089631,"Downregulated"
"9883","PFKFB3-AS1",10.9669526234205,-1.98931356869783,0.812796924673325,0.0026634390994607,0.00528890875463849,"Downregulated"
"9884","ENSG00000303653",11.6067067885847,-1.90549694028504,0.773013478470181,0.00266345208798323,0.00528890875463849,"Downregulated"
"9885","TRPV1",95.0083872835989,0.726722202279056,0.249992447745506,0.00266873411996806,0.0052983253664387,"Upregulated"
"9886","SRFBP1",283.841322894167,-0.61394332633219,0.209481738575536,0.00266855925721873,0.0052983253664387,"Downregulated"
"9887","ENSG00000260167",41.0250655105048,-1.27610502454839,0.471870305875937,0.00267074806017592,0.00530178741550245,"Downregulated"
"9888","PKDCC",17.6158282523317,1.37851154513717,0.518671309496572,0.00267262591743208,0.00530497864901289,"Upregulated"
"9889","TDRKH",405.469833048326,-0.568111476300589,0.193170626821201,0.00267361077227351,0.00530639686797575,"Downregulated"
"9890","LINC02942",38.8883129147112,-1.20097142733204,0.441318615937441,0.00268226171306792,0.00532302837637857,"Downregulated"
"9891","ZNF607",143.29033024821,-0.831278861502803,0.290129842022216,0.00268809925966096,0.00533407382159191,"Downregulated"
"9892","DGLUCY",262.513077121232,-0.552790871221037,0.187908357621125,0.00269921335090108,0.00535558637668171,"Downregulated"
"9893","ZNF239",108.086990307105,-0.919789093881268,0.324267052281235,0.00270129079741584,0.00535916652995863,"Downregulated"
"9894","ENSG00000286536",44.3398651798479,1.03987805716277,0.372170819870536,0.00270481708668581,0.00536562006876717,"Upregulated"
"9895","ZNF592",178.628401887705,0.591710018592016,0.201525222383728,0.00270749136566229,0.00537038231772146,"Upregulated"
"9896","ZNF23",122.631744248815,-0.695330561482997,0.239477871438736,0.00270941109971396,0.00537364709519865,"Downregulated"
"9897","FERMT2",348.220014353216,-0.592029638438895,0.201877159857446,0.00271143706552747,0.00537712188391509,"Downregulated"
"9898","ENSG00000293399",37.7466984158822,-1.42256840505114,0.540617913819512,0.00271542038508851,0.00538447725784322,"Downregulated"
"9899","LINC02090",14.0791507779453,1.59091149516381,0.621156506393428,0.0027164821687563,0.00538549449759393,"Upregulated"
"9900","RAB4A",875.591485928704,-0.560343326629466,0.190640977258287,0.00271622828495367,0.00538549449759393,"Downregulated"
"9901","ENSG00000307151",9.53658845384181,-2.17016927511907,0.89966180789205,0.00271821694672246,0.00538838945695604,"Downregulated"
"9902","ELOVL5",966.819281688917,0.456189051670852,0.153967826638468,0.00272038986880819,0.00539215228793157,"Upregulated"
"9903","HPS3",252.632486394501,-0.549991796221343,0.187088106476837,0.00272522972093721,0.00540120001341357,"Downregulated"
"9904","MIR4453HG",23.0378802792985,-1.37054927465417,0.518148521351156,0.00273071908989468,0.00541153307525878,"Downregulated"
"9905","RPL12P1",51.5498036969648,0.903871793623173,0.31818306052936,0.00273654560026526,0.00542253210463466,"Upregulated"
"9906","ENSG00000275532",199.630791534075,0.712447447243331,0.245456302516341,0.00273892028330531,0.00542668972344371,"Upregulated"
"9907","SAXO4",62.8347021903838,0.863571839647477,0.302837563149253,0.00274048409323054,0.00542924006236355,"Upregulated"
"9908","PSG3",22.8405158326267,-1.27729690161943,0.47479320022017,0.00274215162223788,0.00543171664139762,"Downregulated"
"9909","PGP",297.70371886971,0.806780201595594,0.280816730437293,0.00274228767512147,0.00543171664139762,"Upregulated"
"9910","ENSG00000303136",46.7087232897612,-1.08249773078423,0.390262239708214,0.00274328544035125,0.00543274613094444,"Downregulated"
"9911","ZBTB43",182.064512572202,-0.700697138974906,0.241368453858478,0.00274336102836859,0.00543274613094444,"Downregulated"
"9912","PLEKHG3",1376.46544529235,0.506438439736725,0.169739695103503,0.00274603685634765,0.00543749650721705,"Upregulated"
"9913","ENSG00000305073",28.0733922024358,-1.16704397866006,0.425549973576901,0.00274981377343539,0.00544442599931569,"Downregulated"
"9914","ENSG00000296983",11.5683889298864,-1.82695509585726,0.730338061632423,0.00275031641453898,0.00544487192537387,"Downregulated"
"9915","ENSG00000308228",24.1506852100849,1.27755123648444,0.47486974456347,0.00275268354758851,0.00544900857171153,"Upregulated"
"9916","TBC1D13",232.426766053112,0.649081863181954,0.222536390470559,0.00275439624509628,0.00545184904220499,"Upregulated"
"9917","SNX22",110.477343228806,0.955433575168421,0.339019389423213,0.00275610875705806,0.00545432476714868,"Upregulated"
"9918","TSEN2",236.141523942888,-0.595625031688082,0.203614975129855,0.00275620283489991,0.00545432476714868,"Downregulated"
"9919","RPL35AP34",144.848666985614,0.646336432306662,0.221549614385368,0.00276587104425467,0.00547290563419562,"Upregulated"
"9920","ENSG00000260991",4.66571613795778,-3.28423254171886,1.5799792989365,0.00277271897626698,0.00548590275677339,"Downregulated"
"9921","ENSG00000303639",4.66413366588161,-3.28381956746638,1.57988462714057,0.00277435020428217,0.00548824914826234,"Downregulated"
"9922","ENSG00000299487",22.7744884854414,1.38821775239635,0.525326537203575,0.00277446415901865,0.00548824914826234,"Upregulated"
"9923","LINC02985",408.793732598557,-0.634629626314373,0.217711596128082,0.00277495603537038,0.00548866896162597,"Downregulated"
"9924","ENSG00000237550",13.7999667421265,1.64191945177533,0.646603297174904,0.00277945343002714,0.00549701052712037,"Upregulated"
"9925","LINC03052",155.384578043521,-0.704903374020772,0.243534477813703,0.00278326850077914,0.00550400109468939,"Downregulated"
"9926","SLC26A11",48.1527719190449,0.926122824984342,0.327399793743326,0.00278435352649408,0.00550559204760219,"Upregulated"
"9927","SGMS1",132.448481636363,-0.699778631450435,0.241498579286705,0.00278560724972207,0.00550751621741664,"Downregulated"
"9928","MYO3B",41.7470498545885,-0.996482542710248,0.356057956080371,0.00278589586924645,0.00550753205335416,"Downregulated"
"9929","ENSG00000287774",9.22827664740985,-2.08158889949859,0.86048749115386,0.00278692330505153,0.00550900832996741,"Downregulated"
"9930","RFTN2",31.8128464026714,1.20670992078286,0.444621364297686,0.00278725287901041,0.00550910496035623,"Upregulated"
"9931","ENSG00000279115",23.502414109399,1.28777742998223,0.479909083611749,0.00279994886675868,0.00553364176899331,"Upregulated"
"9932","ENSG00000289119",61.1788933499665,0.931394349954588,0.329951452554899,0.00280445095359211,0.00554198135986231,"Upregulated"
"9933","IGHE",51.8477209471073,-0.98343474946575,0.351802230101584,0.00280833630286574,0.00554910063589509,"Downregulated"
"9934","ENSG00000310312",5.98916623907056,-3.03731636541864,1.26922660666273,0.00281214931433215,0.005556075557922,"Downregulated"
"9935","EEF1AKMT1",392.309702450534,0.566962658115954,0.193454506505407,0.00281251660854836,0.00555624192007837,"Upregulated"
"9936","GTPBP2",254.409520272125,0.585622713363269,0.200217877900817,0.00281583394705324,0.00556223559569383,"Upregulated"
"9937","ENSG00000296819",7.25762579800689,-2.46019830649778,1.0418896769711,0.00281896064722689,0.00556785152693188,"Downregulated"
"9938","OSBPL5",84.1004001131079,0.885972377719969,0.312458640241792,0.00281955313327478,0.00556846139532945,"Upregulated"
"9939","PPP2R3B",30.4182777209508,1.21370677238936,0.448138453626477,0.00282306337949388,0.00557483297608677,"Upregulated"
"9940","CFLAR",1677.40954257357,-0.447069172754051,0.151590128851633,0.00282431284018438,0.00557673924691135,"Downregulated"
"9941","VAMP7",262.63213367777,-0.646033249238307,0.222199890481782,0.00282556142316554,0.00557864340131477,"Downregulated"
"9942","HDX",42.0432064335859,-0.999616309690309,0.358168928355325,0.002827144619476,0.00558120774959318,"Downregulated"
"9943","RCHY1",562.505203886999,-0.590545654667886,0.202702884103632,0.00282951469120785,0.00558532483599883,"Downregulated"
"9944","MIR497HG",378.124363193985,-0.502106879342969,0.170859461785518,0.00284286221219073,0.00561110786792713,"Downregulated"
"9945","ENSG00000307927",157.770564363658,0.628966161521857,0.215950728695651,0.00284455310326368,0.00561388071973417,"Upregulated"
"9946","MPI",899.945612242085,0.453311942288893,0.153614523027898,0.00284654089828193,0.0056172389111783,"Upregulated"
"9947","ENSG00000294550",191.910293226138,1.74732924901289,0.710974895681101,0.00284900931879421,0.00562154477731718,"Upregulated"
"9948","TMED2",1797.56855415777,-0.494228857516123,0.168215476664947,0.00285105989046945,0.00562502537899516,"Downregulated"
"9949","CDK16",905.766272995275,0.616744617133186,0.211625225977163,0.00285633130140888,0.00563485922733461,"Upregulated"
"9950","CLASP2",87.1904994058685,-0.940458879665937,0.335395835376321,0.002857987504662,0.00563755987477397,"Downregulated"
"9951","ENSG00000276527",7.89487316607825,-2.24747339865156,0.950267937049268,0.00286245586167678,0.00564580657191541,"Downregulated"
"9952","PKMYT1",295.384868939146,0.745529096304783,0.259085916956012,0.00286326726733896,0.00564683949518306,"Upregulated"
"9953","ANKRD34A",26.0958575908112,1.27734089484638,0.477745464313118,0.0028642937988264,0.00564829643218786,"Upregulated"
"9954","PUS1-AS1",21.2477629171502,-1.27866645117197,0.477290702301111,0.00286497982279696,0.00564908167390354,"Downregulated"
"9955","PSIP1",313.963837017245,0.636078683220291,0.218652230506334,0.00286865685484987,0.00565576374587026,"Upregulated"
"9956","ZNF586",336.445599116962,-0.5010306825601,0.170745680159702,0.00287575963742774,0.00566919791118865,"Downregulated"
"9957","ENSG00000290937",189.327770644666,-0.864513328821387,0.305424400313347,0.002908039506707,0.00573225784856264,"Downregulated"
"9958","MKRN2",159.912308900553,-0.643564054793711,0.222133145074463,0.00291759168959474,0.00575050934843102,"Downregulated"
"9959","ENSG00000244310",6.56188835177236,-2.67968960913141,1.14240820292446,0.00292182063843425,0.00575826625871564,"Downregulated"
"9960","CFAP43",40.2565192906159,-0.98065114140787,0.351738102450763,0.00292388875301703,0.00576176350958486,"Downregulated"
"9961","FAM133A",22.702873064001,1.28037312212184,0.479841930327069,0.00292569407148355,0.005764071694852,"Upregulated"
"9962","TTC23",113.336336531407,-0.713498977975749,0.247870288064764,0.0029259411166154,0.005764071694852,"Downregulated"
"9963","SRSF7",3334.98199347376,-0.463271947948042,0.157828749702792,0.00292541843640081,0.005764071694852,"Downregulated"
"9964","ENSG00000307454",14.8626528736551,-1.64875960199727,0.652123195782472,0.00292711599155592,0.00576580746349538,"Downregulated"
"9965","SNAPC4",158.755545884449,0.953720933662167,0.340719112188555,0.0029278485697163,0.00576667173886823,"Upregulated"
"9966","ENSG00000272791",19.1906668799517,-1.99056040023794,0.848065127004838,0.00292987298192148,0.00577007997352729,"Downregulated"
"9967","THUMPD2",429.806752815514,-0.489840942365329,0.167208337994978,0.00293921252604576,0.00578789247002107,"Downregulated"
"9968","PNISR-AS1",66.6334624281483,-0.945461166583078,0.337688243572826,0.0029412714153681,0.00579136577743075,"Downregulated"
"9969","LBX2-AS1",266.702394757514,0.738879928302668,0.257277695377464,0.00294288117933228,0.00579395414853593,"Upregulated"
"9970","STPG1",159.609791385047,-0.586294832863937,0.201576353406141,0.00294765201062447,0.00580276489594047,"Downregulated"
"9971","ALG2",414.449102573988,-0.524856200111075,0.179723044967368,0.00294958248014802,0.00580598288415055,"Downregulated"
"9972","BRMS1L",242.399455843381,0.528401967869496,0.180701236037153,0.0029514889144934,0.00580915292065403,"Upregulated"
"9973","ZNF736",137.364458814744,-0.756138199899141,0.264246195684185,0.00295803022082165,0.00582144381270094,"Downregulated"
"9974","KLHDC2",838.86952158022,0.623075854529159,0.214700918438365,0.00295944699462777,0.00582364810141962,"Upregulated"
"9975","MFSD8",139.055236245809,-0.630835281450048,0.217889353929882,0.0029637258689417,0.005831483471651,"Downregulated"
"9976","RCAN3AS",27.2912112349444,-1.16836742140031,0.430953515466271,0.00296419903974637,0.00583182984694287,"Downregulated"
"9977","AKT1",912.956968745029,0.593150704449486,0.20405468493261,0.00298524077995896,0.00587263914886784,"Upregulated"
"9978","FGF11",42.0726430131102,-2.79291855061372,1.44369155774508,0.0029891535663399,0.00587974714838176,"Downregulated"
"9979","RUFY1",587.911497482249,0.455803798353847,0.155388104910316,0.00299528977642586,0.00589122682051412,"Upregulated"
"9980","RBMXP2",59.2042971596251,0.947564825752299,0.339115208372266,0.00299914567815084,0.00589821966183031,"Upregulated"
"9981","TRIAP1",915.80613237451,-0.511612773928177,0.175313695742302,0.00299964363160991,0.00589860791079127,"Downregulated"
"9982","ENSG00000279453",31.402637672756,-1.28283367646617,0.482267431920205,0.00300614649541579,0.00591080317226264,"Downregulated"
"9983","SMG7",530.480525635819,0.612300186392844,0.211171546903609,0.00300684278951802,0.00591158002903637,"Upregulated"
"9984","MRC2",296.24444685319,-0.918387146800724,0.328351552607125,0.00300956213922229,0.00591633374464302,"Downregulated"
"9985","PIP5KL1",182.080836344868,-0.590644199832544,0.203779542998311,0.00301391848566142,0.00592430426820999,"Downregulated"
"9986","CRTC3-AS1",43.4690109613516,-1.06643126313109,0.388243406969791,0.00301525066336881,0.00592632933806726,"Downregulated"
"9987","SBSN",28.0979815032023,-1.38721107492323,0.53374532176526,0.00302474910775333,0.00594440279742411,"Downregulated"
"9988","SLC22A3",47.931325965473,0.978544636716971,0.35197997545454,0.00303161275219232,0.00595729510285129,"Upregulated"
"9989","TLCD3B",6.67031287338056,-2.73096266506081,1.17170783408747,0.00303558714672806,0.00596272749719107,"Downregulated"
"9990","PMS2P8",36.4682091813402,-1.07778226985752,0.39343611888677,0.00303537908117943,0.00596272749719107,"Downregulated"
"9991","ENSG00000272405",104.603539452893,1.01072640358168,0.365542360085361,0.00303498045436815,0.00596272749719107,"Upregulated"
"9992","RGL2",424.643590380703,0.611411882743555,0.211131559907585,0.00303559245691818,0.00596272749719107,"Upregulated"
"9993","AGO2",193.131680779002,0.704626342770728,0.245311432929793,0.00303701165071928,0.00596491820961346,"Upregulated"
"9994","ZFYVE28",48.5383656139845,0.92393347662834,0.330012192497673,0.00303933817721355,0.00596889037464182,"Upregulated"
"9995","ENSG00000276952",21.4772034099682,1.83318238067323,0.765400316483907,0.00304225142403762,0.00597401387689708,"Upregulated"
"9996","KCTD19",5.77129737385289,-2.99304987993708,1.25753396385228,0.00304275661411261,0.00597440816978673,"Downregulated"
"9997","PDE4A",294.700124603412,0.668184406811142,0.231954913038319,0.00304696584597614,0.00598207448824384,"Upregulated"
"9998","ENSG00000290911",5.79638807570287,-2.98532371265457,1.25913111039539,0.0030523005999246,0.00599194877722746,"Downregulated"
"9999","ATP2A2",715.680107544425,0.519299413516559,0.178208026889529,0.00305321072387847,0.00599313600135641,"Upregulated"
"10000","SUOX",364.865689943539,0.549063748807395,0.188839275484107,0.0030585277225564,0.00600297236106145,"Upregulated"
"10001","ZNF326",597.995536798286,-0.474123200508754,0.16244207928411,0.00306529351277704,0.00601565001252625,"Downregulated"
"10002","MBTPS1-DT",166.194306383735,0.596457131276543,0.206024074457262,0.00306690377100727,0.00601820838967803,"Upregulated"
"10003","ARHGEF35",234.3863001455,0.534244177194069,0.183587677280906,0.00306795447765724,0.00601966835279203,"Upregulated"
"10004","ENSG00000213087",78.0302809457883,0.778173304295217,0.273261061752422,0.00307006664344667,0.00602321051688602,"Upregulated"
"10005","GMNN",749.259211589059,-0.60720620856736,0.210171780303196,0.00307920122934943,0.0060405279888497,"Downregulated"
"10006","SOCS3-DT",34.694736735719,-1.06316344195863,0.388287703685444,0.00308066913747066,0.00604280363393331,"Downregulated"
"10007","FAM83F",99.9245336259611,-0.810233369596632,0.286292390062154,0.00308296551833244,0.00604670373021993,"Downregulated"
"10008","RPL7AP11",19.0318500008947,1.35206538247007,0.51678115867157,0.00308878953970425,0.00605752121260744,"Upregulated"
"10009","ENSG00000272667",125.243052246661,-1.03570733231185,0.376882039262509,0.00309649056395814,0.00607201721438768,"Downregulated"
"10010","BARX2",27.9141624473709,-1.30554009659167,0.49357237278239,0.00309890649340689,0.00607614762698273,"Downregulated"
"10011","ENSG00000289353",30.5842959090207,1.10518436862179,0.405528767947658,0.00310249327083293,0.00608196946185361,"Upregulated"
"10012","HSPA4L",240.962656935457,0.570902216793021,0.196884274980608,0.00310249545279861,0.00608196946185361,"Upregulated"
"10013","SNORD17",39.7639487156724,1.17164049900431,0.434788210480421,0.00310337525181175,0.00608308659415851,"Upregulated"
"10014","GPR155-DT",155.835925967324,-0.602619682023589,0.208565748312102,0.00311007583802439,0.00609561199050376,"Downregulated"
"10015","DAP3P1",30.975766266587,-1.20553257306405,0.44997372221821,0.00311391973827311,0.00610253646561021,"Downregulated"
"10016","COX11",762.524992535123,-0.620902364973163,0.215478602747978,0.00311918363676904,0.00611224213646825,"Downregulated"
